"~start_node_id","~start_node_labels","~start_node_property_importance","~start_node_property_name","~start_node_property_id","~relationship_type","~relationship_property_weight","~end_node_id","~end_node_labels","~end_node_property_importance","~end_node_property_name","~end_node_property_id"
"4:fad52c8e-5723-4858-b267-bba2f5249516:8469","Author",67,"Shixiang Tang",8469,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:8471","Author",42,"Lu Chen 0001",8471,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:8601","Author",50,"Hong Liu",8601,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:8872","Author",57,"Wenhan Yang",8872,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:9381","Author",54,"Hao Wu",9381,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:9674","Author",60,"Tong He 0001",9674,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:9720","Author",52,"Yang Xiao",9720,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10000","Author",32,"Hongbin Zhou",10000,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10296","Author",58,"Mingyu Ding",10296,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10544","Author",69,"Ming Hu",10544,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10592","Author",37,"Li Niu 0002",10592,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10697","Author",52,"Yangguang Li 0001",10697,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:10733","Author",20,"Longtian Qiu",10733,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:11242","Author",33,"Xianzheng Ma",11242,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:11285","Author",47,"Alex C. Kot",11285,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:11701","Author",47,"Lu Sheng",11701,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:11702","Author",39,"Jing Shao",11702,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12231","Author",48,"Jin Wang",12231,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12507","Author",21,"Yiwei Guo",12507,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12635","Author",14,"Junyi Chen",12635,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12636","Author",36,"Weicai Ye",12636,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12637","Author",8,"Yifan Wang 0025",12637,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12638","Author",19,"Danpeng Chen",12638,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12639","Author",73,"Guofeng Zhang 0001",12639,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:12718","Author",8,"Xiangyu Chen 0006",12718,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:13251","Author",114,"Wenhai Wang",13251,"CO_AUTHORED_WITH",8,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:13536","Author",27,"Gangshan Wu",13536,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:13596","Author",73,"Chao Xu",13596,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:14796","Author",35,"Lin Chen",14796,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:15284","Author",45,"Mengkang Hu",15284,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:15645","Author",49,"Chenyu Yang",15645,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16111","Author",33,"Yixiu Liu",16111,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16564","Author",37,"Xiaowei Hu 0001",16564,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16797","Author",15,"Chenyu Zhang",16797,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16927","Author",4,"Wenshuo Peng",16927,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16928","Author",34,"Hao Zhang 0117",16928,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:16976","Author",58,"Fan Zhang",16976,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:17635","Author",44,"Weiyun Wang",17635,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:17655","Author",16,"Huabin Liu 0001",17655,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:17762","Author",26,"Jie Liu 0047",17762,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:18606","Author",33,"Yefei He",18606,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:18781","Author",9,"Haiyu Zhang",18781,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:19216","Author",76,"Lewei Lu",19216,"CO_AUTHORED_WITH",9,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:19777","Author",28,"Xin Li 0110",19777,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:20009","Author",38,"Li Jiang 0009",20009,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:20854","Author",53,"Songyang Zhang 0001",20854,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:20962","Author",45,"Xiaogang Wang 0001",20962,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21758","Author",36,"Tianbin Li",21758,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21759","Author",31,"Yanzhou Su",21759,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21760","Author",49,"Wei Li 0320",21760,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21763","Author",32,"Guoan Wang",21763,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21764","Author",18,"Chenglong Ma 0002",21764,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21765","Author",25,"Yanjun Li 0007",21765,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21766","Author",24,"Pengcheng Chen",21766,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21769","Author",82,"Jin Ye 0002",21769,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21770","Author",106,"Junjun He",21770,"CO_AUTHORED_WITH",6,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:21998","Author",54,"Bin Wang 0065",21998,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:22002","Author",82,"Pan Zhang 0001",22002,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:22003","Author",77,"Xiaoyi Dong",22003,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:22286","Author",18,"Xuan Luo",22286,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:22767","Author",69,"Ruimao Zhang",22767,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:23164","Author",43,"Gen Luo",23164,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:23307","Author",35,"Yiming Ren",23307,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:23655","Author",76,"Jie Zhou 0001",23655,"CO_AUTHORED_WITH",4,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:24271","Author",26,"Rongshan Yu",24271,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:24416","Author",55,"Hao Li 0069",24416,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:24417","Author",31,"Shuai Yang 0001",24417,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:24442","Author",83,"Yong Liu 0007",24442,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:25121","Author",12,"Bingkun Huang",25121,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:25343","Author",33,"Peng Jin",25343,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:25919","Author",17,"Yixu Wang",25919,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:25921","Author",17,"Yan Teng 0002",25921,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:25922","Author",17,"Yingchun Wang 0004",25922,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:26084","Author",31,"Xinyu Gao",26084,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:26570","Author",11,"Yanbo Ding",26570,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:26571","Author",25,"Shaobin Zhuang",26571,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:26572","Author",27,"Kunchang Li 0002",26572,"CO_AUTHORED_WITH",5,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:26751","Author",15,"Feipeng Da",26751,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:27956","Author",16,"Tao Ma 0002",27956,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:27981","Author",62,"Pengfei Liu 0003",27981,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:28327","Author",27,"Youjian Zhao",28327,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:28907","Author",11,"Xiao Sun 0001",28907,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:28908","Author",12,"Tatsuya Harada",28908,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:29029","Author",72,"Xiangyu Yue 0001",29029,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:29520","Author",13,"Tianle Gu",29520,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:29684","Author",19,"Pinlong Cai",29684,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:29687","Author",61,"Botian Shi",29687,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:29873","Author",31,"Wenze Liu",29873,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:30268","Author",25,"Jianbiao Mei",30268,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:30979","Author",43,"Hao Shao",30979,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:31304","Author",13,"Xiaoxue Wu",31304,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:31790","Author",17,"Lijin Yang",31790,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:32401","Author",20,"Chenchen Jing",32401,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:32670","Author",29,"Shijie Xia",32670,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:32671","Author",30,"Xuefeng Li 0003",32671,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:32719","Author",62,"Han Xiao 0010",32719,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:32987","Author",30,"Yizhou Wang 0001",32987,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33151","Author",38,"Pan Lu",33151,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33275","Author",6,"Yihao Liu 0001",33275,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33276","Author",31,"Chao Dong 0005",33276,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33785","Author",23,"Kaining Ying",33785,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33786","Author",25,"Fanqing Meng",33786,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33788","Author",27,"Han Lin",33788,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33789","Author",21,"Wenbo Zhang 0009",33789,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33790","Author",21,"Jiayi Lei",33790,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33791","Author",28,"Quanfeng Lu",33791,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33792","Author",42,"Runjian Chen",33792,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33793","Author",21,"Peng Xu 0035",33793,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33794","Author",21,"Haozhe Zhang 0002",33794,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:33976","Author",166,"Hengshuang Zhao",33976,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:34162","Author",77,"Yao Mu 0001",34162,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:34913","Author",23,"Sen Xing",34913,"CO_AUTHORED_WITH",3,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:34914","Author",19,"Muyan Zhong",34914,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:34916","Author",19,"Jiawen Liu",34916,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35055","Author",33,"Jinlan Fu",35055,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35095","Author",114,"Kai Chen 0026",35095,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35277","Author",65,"Bo Zhang 0069",35277,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35290","Author",9,"Hailong Shang",35290,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35501","Author",33,"Dongyang Liu",35501,"CO_AUTHORED_WITH",2,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35502","Author",28,"Siyuan Huang 0004",35502,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35503","Author",22,"Shitian Zhao",35503,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
"4:fad52c8e-5723-4858-b267-bba2f5249516:35504","Author",27,"Shijie Geng",35504,"CO_AUTHORED_WITH",1,"4:fad52c8e-5723-4858-b267-bba2f5249516:975","Author",412,"Yu Qiao 0001",975
